0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
-1.3879731	1.1280426	0.064373955	-0.21147905	0.5506045	1.301262	2.715381	-0.076417334	0.7818605	-0.2980958	-0.27934936	0.89811206	0.20963207	-2.0265315	-1.9625912	0.44307724	0.6771109	-0.64801466	-1.6492958	-0.38661188
-1.5737472	-1.2262764	-0.00066580996	0.33664733	-1.0258496	0.5420281	0.9045694	1.4161923	-1.7928146	0.3439892	0.8950962	0.73760325	-1.5329484	0.7037292	0.9840118	-1.0580081	0.050217096	-0.99098784	1.9895331	1.518306
0.7130339	-0.58427036	0.39083216	0.031833954	-0.92425185	0.79159164	-1.662269	1.4191885	2.664602	1.0753114	0.1799737	0.76787686	-0.90972227	-0.16833144	-1.0484017	0.56426775	-3.1892643	-0.43612242	0.6657509	0.09834471
0.73864734	0.850269	-0.16469346	-0.7647019	0.026864996	1.1326958	0.35280383	-0.36404786	-0.5916136	-1.0826542	0.1679164	1.9725355	-1.2231853	-1.1888044	-0.9665099	-0.66837704	1.6620222	-1.5489057	0.6194214	-0.467041
2.000874	-0.79974973	-0.5693599	0.38303182	0.45512158	1.575187	-0.2670398	-0.82514554	-0.44229227	-1.079844	-0.14801197	-0.7905302	-0.6261265	0.75417304	1.1694565	0.51023173	1.1246772	0.5471334	0.38015264	0.43544772
-0.9438404	-0.53070617	-0.35727233	-0.887043	1.2989283	-1.1120712	-0.6263434	-0.865029	-0.085218854	0.5239099	0.16265836	-0.56036276	-0.19313803	-1.4286083	-0.68630356	-1.8352888	0.4340944	-1.2788349	-0.6242104	0.4602349
-0.7192509	1.1973553	-1.1715605	1.0521996	-0.8971286	0.09534921	0.39810652	0.12673926	-0.7522314	-0.6229501	0.92872155	-1.654402	2.5861263	0.0009733117	-1.5823135	-1.5157738	0.32905895	0.1991417	0.77936894	-0.03347621
0.09472359	-0.46214077	-0.7481727	0.29863226	0.96281	0.85077935	-1.1636069	-2.881782	-1.045291	-0.42157477	-0.5890546	1.8253827	0.40271336	-0.9124962	0.16285811	1.2371215	-1.6892494	0.2559041	-0.20034812	-1.0824517
0.44584894	-0.9880217	1.0652516	-0.8910787	-0.45647553	-1.942853	-1.3504276	-0.24892029	0.050932903	-0.94976234	-1.0490779	-0.16433151	-0.0070144804	1.5319134	-1.196274	-0.50847834	1.0030799	1.746952	1.6928103	0.10131386
1.3862844	0.18569347	-0.14868258	-0.58775866	-0.63863415	-1.0884262	-1.2258711	1.1986052	0.8364022	1.0590787	-0.9692586	0.39103952	-0.17056325	0.5222089	0.1746976	0.08409124	-0.12613206	-1.6881834	1.5326971	1.3602865
-0.2603125	0.7509229	-1.054931	-0.34406477	-0.2897323	0.5262048	0.0798622	0.59253263	-1.0092881	0.07980583	1.529349	-1.7169359	0.2961783	0.17223865	0.027055822	-1.5332307	-0.51717865	-1.3453213	-0.09342203	-1.3863665
-1.4902227	-2.0634453	0.15126583	0.5569453	-1.3606371	-0.2869727	-0.95724463	-1.6645532	1.2943885	0.45724177	0.9324043	0.48654878	-0.61585134	1.6990199	-0.3171635	-0.016235227	-1.040581	-0.6189411	-0.7888984	1.1798406
0.85539114	-2.247607	-1.8496764	0.4422236	-0.03421233	0.78874475	-1.6131686	0.16010365	-1.2834175	1.0631618	-0.8780156	0.5880255	1.6591685	0.2434575	0.9330727	0.33881468	-0.857628	1.248802	-1.8036873	1.659984
-0.519353	0.78996646	0.51466596	0.5903986	-0.5688119	-0.7591544	-0.6083064	0.6596345	-0.21579199	1.0722736	0.32341483	-0.017863244	-0.5137792	1.902147	-0.5573875	-1.3077396	0.15376616	-0.2252108	0.09233812	-0.49204677
-0.11424507	0.9970629	0.4753774	0.5192723	-0.64833546	0.0070152	1.1912208	0.117793284	-1.232764	0.69825095	-0.3769718	0.05915575	-2.3860996	-0.18325558	0.42717817	-0.27306643	-0.9811937	-0.66026133	-0.7841066	0.3059459
-1.2852417	1.0568845	0.5719219	-0.14339378	-0.44371983	-0.7426957	-0.976324	-0.9187346	0.70376426	1.053611	-0.29362616	0.4462274	0.3245887	1.0131975	-0.19688554	-0.40066904	-0.1951707	-0.7685556	0.24469228	1.0860989
-0.5160596	0.6146004	-0.6826394	1.1230146	-0.055833876	1.7767761	0.9801078	0.57531434	0.041484684	-0.534101	1.1890486	0.46565235	-1.3159846	2.1117735	-1.1299628	0.34653357	-0.6470859	-0.8406971	1.5075241	-1.3415782
0.5944701	1.0717175	-1.7171634	-1.570138	1.0808415	-1.2148573	1.3345523	-0.8407317	-0.13099082	1.3770719	-0.17821075	-0.8638777	0.3194853	-0.21984537	-1.2765877	1.0279388	0.24581893	-0.43136147	0.55406547	-1.2610612
0.23640305	1.3824686	-0.19871227	1.000771	-1.1846668	-0.06348689	0.36372733	1.6551399	0.07214025	-0.2951264	-0.22192766	-1.4610078	-2.8086839	0.95849985	2.0977597	-0.4026688	0.98555815	1.1265796	1.7016859	-1.3496019
0.22927481	0.24279463	-1.0733874	-0.35573384	0.8574459	0.48316723	0.025911689	-1.7219142	0.16344424	0.44803143	-0.11846804	1.6005309	0.5800868	0.5221441	-0.8957095	1.403575	-3.1282194	-0.18452603	-0.075979955	0.90406674
-0.38437814	1.1625009	-0.14935791	1.2648042	1.3520008	1.5105551	-0.55311936	-0.31858876	2.2392461	0.90317994	0.13942501	-0.91297907	-1.4155543	-0.5959442	-0.4809292	0.38217822	-0.42092136	0.7567694	1.6217759	-0.06753528
-1.3368522	-0.45045194	0.34120193	0.23646715	0.7864263	0.61024535	-0.305123	0.3693711	-0.36250594	0.08396833	0.41391316	1.242875	2.0874858	0.45506576	-0.40739915	-0.18213214	0.4094652	-1.6347163	0.96332735	1.3014264
-0.7270679	1.1544057	-0.21465689	1.7338892	0.9523016	-0.57633245	-2.296352	1.0948192	-0.17584406	0.48851636	0.34682992	1.0427625	-0.33014134	1.3373613	1.0988396	0.13232769	0.7257022	-0.8510222	-0.0711934	-1.143032
0.34172446	0.05922337	0.82694644	-1.365789	-2.3980284	1.3002483	0.013270038	-1.9462848	-3.0295694	0.56162745	-0.7036537	-0.40709358	0.010714885	-0.19950436	0.39459124	-0.8898824	1.1127236	-0.19627307	0.18081105	-0.7766193
0.7411873	2.2358968	0.5843255	1.2512403	-0.6054147	0.51497304	0.4434664	0.7468282	-0.21028258	1.9462352	0.5214126	-1.7834406	0.7551202	-0.76414496	-1.0761279	-0.69309896	1.2409261	0.92254806	0.68721503	1.357876
-0.041774925	-0.53889894	0.064820655	-2.6877577	0.02655231	-1.4120458	0.6095577	-0.5721228	-0.43389937	-0.25752792	-0.2867827	0.37652802	-0.36374953	1.7198521	-0.26748502	0.4650709	0.8551419	-0.53455925	-0.89921355	0.18560217
-0.57388586	0.97014004	-1.8309802	-0.23144716	-0.23848112	-1.0714719	-0.56312865	-1.2682524	-0.61578965	0.29105777	-0.43294626	0.91390866	1.075678	0.79067373	-0.6418138	-0.10495521	1.174549	-0.87249553	-0.056201797	-0.09508738
-0.042686183	1.0791386	-1.037692	-0.74029416	0.25417462	-0.54354006	0.19344324	0.52178735	-1.3698504	1.5573277	0.4577028	-0.85471135	-0.414732	-0.21420477	0.24177346	0.9644674	-1.8486065	-0.14811857	-0.24699672	0.78153735
-0.80694836	0.13290747	0.06915956	-0.52205765	-0.6900779	0.69180876	-1.7685779	-0.4029629	-1.5951338	0.7509858	-0.6282914	0.38381493	0.5047327	0.6886463	-0.14749031	1.4114318	1.3548529	2.0494657	-2.1079316	0.42833036
0.0622127	1.0930282	0.6514269	-0.09104561	-0.1977458	0.38247493	0.32929116	0.48194426	-0.571095	-0.6469384	-0.50493574	1.0408584	-0.41364163	0.5287124	-0.8190588	0.007989809	-0.79650164	-1.4192209	-1.0674565	-0.48575962
-0.10688434	-0.25917134	-0.10044892	0.7228466	-1.1798306	-2.211624	2.2264585	1.2368765	-1.4355487	0.6031887	-0.39490134	0.40571168	-0.1439607	0.13412666	-0.7827013	2.1450784	-0.42349517	-0.131154	0.5848955	0.10458891
0.5617008	0.13369688	0.5427099	-0.2704623	-0.74651784	0.8118029	-1.0423952	-0.3078022	-0.69685984	-0.66457903	0.051885974	-1.0524688	-0.5515474	1.4165183	-0.9919078	0.62853086	0.15700632	-0.525035	-0.77267325	0.22496569
0.5287157	0.1618267	0.026556749	-0.7300364	0.6571399	-0.131908	0.2184692	0.15997821	1.8192039	-1.2062253	1.3735077	1.2918886	-0.26500648	0.4462525	0.1355562	-1.3925273	-0.3157537	-1.3084478	-0.6648831	-1.6242223
-1.0758948	-0.97491497	1.1635052	-0.6691995	-1.2969974	0.8936358	-1.4926507	0.22872373	-0.1597606	-0.78890705	-0.6776156	-0.96300596	-0.26533574	-0.92948234	-0.66251224	0.39391547	0.8711496	0.044693492	-0.9640168	0.6968031
-0.3142352	0.48407972	1.0134872	1.5670967	-1.0781205	1.7600367	1.2389418	-1.1697751	-0.3347757	0.24808985	-0.30802158	-2.7202604	0.34633914	1.1257643	-0.076835744	-0.36390167	-1.1483643	-0.9203938	-1.5946274	-0.38428694
0.5881979	1.6576891	1.2779691	-0.7568911	-0.05324734	-0.12105623	0.07347448	1.3732692	-1.467194	-0.7828774	-2.1729946	0.20328693	-0.3856543	1.7485077	0.79927224	2.9647224	0.73879933	-0.18410951	-0.5520365	0.19888464
0.61074847	-0.023714587	-0.29570287	-0.08013009	-0.021959374	0.76234084	0.6387958	-0.62968093	1.4354136	-0.22346292	-0.44887954	0.23989709	0.10285782	0.368192	1.6642947	1.1823523	-0.40583885	0.08103556	0.33862963	1.6767273
-1.2848371	-2.353335	0.78689	0.7473258	1.9406	-0.5043409	0.004980813	1.3482718	1.3129615	1.1888026	-0.56196976	0.38058612	1.8239989	-0.12212491	1.9078898	-0.035017326	1.387878	1.0507646	-1.380908	-1.2921191
0.64956266	1.3229612	-1.1549679	-0.12874974	-0.18868858	-0.05690873	-0.45844248	0.31750882	0.42809442	-0.41025075	1.0642812	1.7484578	-1.1634096	-1.2576337	-0.76583683	0.35537675	-1.201345	0.28067732	-0.23311357	-1.6957344
-0.97647923	-0.7476299	-0.7548692	-1.1824005	0.06410018	-0.4835866	0.22978848	-0.9038533	-0.041232813	-0.8782938	-0.48073474	1.0016057	0.047598552	-0.74830556	1.5041535	-0.22481169	-0.48349324	-1.4603976	-0.36067712	0.8791243
0.061275974	-0.47922194	-0.32673034	1.9724218	-0.90073663	1.9569384	-0.42905572	0.30895188	-0.35939908	2.1221983	-0.26021335	-0.29884347	0.82596356	0.7808661	-0.4174759	-0.22052445	1.0879111	-1.8366268	-1.4241759	-1.474865
-1.1745126	0.33799985	1.1453784	0.16247071	-1.1365074	0.9242831	-0.4562476	-0.2761631	-0.14848363	-0.2502591	-0.8291979	-1.6713687	-0.48424914	0.7874886	0.30815756	0.7562707	1.5556015	-0.82289445	1.0075904	0.23629928
-0.39070243	-1.5675006	-0.2991616	-0.6711261	-2.7287805	-0.8390985	2.4969983	0.0739448	0.2940021	0.8223643	-0.26243448	1.2764665	0.45348206	0.019818224	1.2193712	-0.4939178	-0.19699597	0.046314757	1.4974577	0.32247093
-0.48648405	0.8532641	0.43248692	0.14745913	-1.0974907	-0.08066621	0.49890772	0.6319079	-1.3376199	-0.2961397	0.89858305	-1.6469977	-0.43274835	0.6540519	-0.23886445	-1.0003973	0.15280749	-0.79721665	-0.18162219	-0.19129209
0.12913276	0.26684478	2.1825771	-0.39843187	-0.040309653	0.60883534	0.7326239	-0.52270764	-0.13023272	0.7485211	0.94518596	-0.23302686	-0.19957766	0.01650523	-0.508875	1.4729754	-1.8619292	1.5042237	0.69356483	-0.09957357
0.65885186	1.6526408	0.7974971	0.9135497	0.32956737	0.92549783	1.9772784	-1.1488218	-0.98089194	-2.5937746	1.7279857	0.1279234	0.35065785	0.5578757	1.1557103	-0.44689256	0.6950348	-0.78084224	0.39622197	-0.32634148
-1.6232086	-0.5139328	0.7514217	-1.4264805	-0.002063786	-0.07875211	0.4926567	0.50092435	-0.02547412	-0.28425696	-0.65546465	0.5880335	0.6105821	1.8971279	1.7963364	-0.48615485	-0.22033672	1.6133713	-0.6191762	-0.78399265
-0.57877177	-0.4257898	-0.5224866	0.3336889	-0.78247845	0.4985387	-0.5744144	-0.17349224	1.2853951	0.8096186	-0.6089912	-1.1580945	0.38451573	-1.6940441	-0.77414536	0.08751546	1.1755902	-0.8567138	-1.3929101	0.609172
-0.78052825	-1.097852	-2.0033255	0.13944308	-1.0924233	1.2100507	1.4501172	1.5626526	-0.64405817	0.08211011	-0.8572167	-1.4203562	-2.2989135	0.62226427	-0.43377522	-0.85784924	-1.3004019	-0.15445928	-1.0650399	1.000494
0.19721651	-1.2441751	-0.033250917	-2.2968776	-0.3548502	-1.0800498	-1.2110536	-0.17770614	0.0012988979	0.07588162	-1.1222425	0.14846112	-1.2969277	2.055327	-1.4003923	-0.55425906	0.8320991	-0.74536633	1.4995931	-0.36282942
-0.8637069	-1.3183248	1.9473485	-0.16257128	-1.6873908	0.108078614	0.41692415	-0.38093558	-0.8544445	0.8175583	-1.2071903	-0.8226952	1.1829578	-0.48748198	-1.0856934	-0.108273886	1.245847	-0.53589267	-0.37335804	0.81470793
0.59781104	-0.89135236	-1.396642	0.12052919	-0.8809326	-0.9796829	-1.9206729	-0.08401121	-0.00869811	-0.500049	-1.3500183	0.3891911	0.33839247	2.966147	1.8308434	-0.5181574	1.6568279	-0.30729222	1.6751386	-0.19547907
-0.3690822	0.22292954	0.40051883	-0.07233858	0.7195423	-0.30102548	-0.9232804	0.2018766	-0.92862207	0.30000877	0.21918797	0.9984624	1.9460747	-0.34980667	1.7282294	-1.6351103	-1.151552	0.12596515	-0.88440233	-1.4490693
0.50329477	1.593736	-0.48373473	-0.3051992	0.5599042	-0.7369634	0.27269387	-0.20799391	1.8610083	0.8907871	0.17475869	0.14796588	-2.3446367	0.26523376	0.7605056	0.78681	-0.18686798	-0.71238196	0.38549083	-0.8782281
-0.24715556	0.19008182	-0.11997756	-1.7266065	-0.11683212	0.7522786	0.7484779	-1.4460635	0.32076097	-0.9543217	0.07455159	0.794848	0.66249084	1.0666997	0.848248	-0.4192481	-1.0291007	-0.53237754	1.2170657	1.433308
0.64756125	0.33696818	-0.034120005	0.3024209	-0.2306269	0.26806888	-1.3398223	1.2807955	1.3695905	1.1634346	0.2329113	0.1751921	-0.25496867	0.3300403	0.06668496	0.18981428	1.4267128	-0.85590994	-1.2009735	-1.2990851
0.3281634	-0.5048301	2.999412	-0.07013644	0.5254978	0.60043716	-0.69599134	0.20558323	-0.29003134	-0.117258586	-1.1237621	0.15523852	0.3821141	1.0745848	-0.61374915	-0.06276061	0.26035053	-0.11671496	-0.8351294	-0.83762485
0.44486025	-0.0684486	-0.740921	-1.4648203	-0.89747584	0.40980715	1.0071304	1.7515444	1.302674	0.007236453	1.3510549	1.5595455	-0.13323256	0.15389943	0.4552302	-0.6298886	1.2170455	-1.8307796	0.036272343	-0.36344182
-0.26877466	3.2578962	0.1255964	-1.5282165	-0.5600879	-0.5329432	2.054303	-0.37829107	1.8740973	-0.6309234	0.250455	-0.41408473	1.4529246	0.7507169	-0.5118298	-0.8548874	1.0175879	-1.0535295	-0.8615962	-0.93627924
-0.03258616	-0.8088162	0.7945311	0.52077174	-0.0072112046	-2.1163478	1.651905	0.3399776	0.35548007	0.77308685	0.30953252	1.0322284	1.0244207	2.093563	1.5021843	2.1773431	0.081795104	-1.0962579	0.78346664	-0.9025634
-0.7856451	1.0089635	0.30615294	-0.3326734	0.7422512	0.4677118	2.3943775	-0.53057224	-1.5213352	0.15259926	-0.9881551	-2.3335638	-0.44814843	0.3486121	0.09379723	-0.46773294	-0.2991453	1.0091736	-0.87499046	-1.7878708
-0.7024843	-0.80321634	0.15695387	0.18486916	-0.05221143	-0.46564138	0.56239486	0.6566519	0.5372753	0.5276895	-1.2691296	1.3595146	-0.41555595	0.23567031	0.47620744	0.04855257	0.2683904	-0.40087742	-0.48561472	-0.6796187
-0.11447775	-1.480405	-0.5666851	0.73995477	-0.22995003	0.69863683	-1.1730511	0.07127012	-1.6692189	1.2146842	0.92034763	-0.7680115	0.70489645	-2.3022766	2.1987433	0.35411763	-0.8503388	1.4832499	1.6014105	0.14399248
-0.07274451	1.2809864	1.2959181	2.599126	-0.3802649	1.6568066	0.40433154	-0.5900548	0.6659773	-0.29055935	-1.1643059	-0.28599083	0.043189827	0.3064516	-0.24312103	-1.2429324	0.6443884	0.99461746	-1.4863058	-0.8923765
-1.5586536	-1.2197285	-1.8496562	-1.5930744	-0.31660578	0.5114571	0.85719204	1.5011849	0.021972544	-0.54617673	0.876575	0.22865172	-0.55691224	0.059479322	0.28825477	0.39207405	1.3685488	0.387083	0.025118008	0.83430874
-0.827892	1.135732	0.19104294	-0.8830866	-0.61597395	-2.1628096	-0.8780337	-1.1371933	-0.89449054	-1.5579878	0.6751412	0.026436519	-1.2539692	0.9225919	-0.7464639	0.41299695	1.0187576	0.81554025	0.5328001	-1.6740603
0.805323	-0.70021963	0.1865167	0.37753493	0.07729492	-2.4560723	-0.5165589	0.2191267	1.4579681	-0.7359946	0.13584983	0.34579638	-0.15060838	1.7231486	1.6856229	-0.053956725	0.19612399	0.046674114	-1.0378869	-0.05410046
0.9335211	-0.8017389	-0.63083935	-0.48625794	-0.53545684	-1.4335858	-1.0709356	0.38208705	-0.49669683	-1.2299953	-1.6005391	-1.3221451	0.40899473	0.23437776	0.0960627	-0.3824109	0.019844932	0.53936696	0.31573856	0.6328085
-0.30859098	-0.43553218	-0.7302229	2.102557	-0.8731992	1.6842276	-0.3756731	0.6424527	-1.0133504	0.59138906	-0.43413073	-0.7476579	-0.44707823	-1.2338647	-1.2364242	1.7406833	0.8672755	1.2223657	-1.0819702	1.8867042
-1.4585719	-1.6222807	0.67002636	0.61515063	0.63943756	-1.043689	-0.09166381	-1.0188842	0.18532652	-0.052955087	0.35361683	-0.41929096	-0.71455157	-0.2145495	0.5787601	-1.2397267	0.92273796	2.4892602	1.0163097	0.23025139
0.9754821	0.8350814	-0.19782795	0.2940011	1.131963	1.5869902	-0.099155545	-1.0646862	0.053898234	0.9850819	0.30577433	0.81047624	0.7578943	0.41634253	0.2388744	-0.12288956	-0.87091476	-0.75609714	0.0014822369	-1.10823
0.21622168	1.6664002	-1.1449183	0.84648895	0.4107304	-0.28909692	1.0567352	0.3028376	-0.4322641	0.48162073	2.1323657	1.5349098	0.057362817	-0.39739892	-1.0791425	-1.8779813	0.6123451	-0.853463	-1.0630572	-0.37756908
-0.53911	-0.87363493	0.01675096	-0.533869	0.89167535	0.22174898	1.2936684	-1.389282	-0.20661034	-0.5294614	0.5226302	-0.27404684	-0.7395579	-0.42999348	0.055098467	-0.41856122	0.7696625	0.1894712	-0.66218853	1.4218521
1.6679364	0.41992673	0.9066606	-0.08547532	0.5543874	0.82615054	1.6774082	-2.2405453	0.98355037	-0.80798143	-0.9578562	-0.4919292	-0.4673398	-1.6347777	-1.0032316	0.011937682	1.493986	1.6528949	-0.1290915	-0.8021512
-0.49935746	-2.0504222	-0.8579799	1.3377461	-0.641691	0.2701302	1.1571764	-1.2232794	-1.407295	-1.1384635	1.1707602	0.20545106	1.6902903	-0.55352527	-1.6398803	1.7148992	-0.90860766	-0.66484207	-0.59212214	-0.9936385
0.19399181	0.66410345	1.361944	1.8284233	-0.821957	-2.173408	-0.052782547	1.160826	1.5420452	1.0053196	2.024429	0.12997228	0.83637905	-0.4031941	1.4931182	0.37680286	0.63735527	0.18587904	-0.6902017	1.0631509
1.2596384	-1.319729	-0.010672248	-0.013202523	-1.5502411	-2.41666	-1.1734579	0.7489357	-2.1435127	-0.2392753	0.5153315	-0.6454676	0.9330807	-0.9150371	-0.6241828	-1.3717724	1.3667631	-1.1123725	0.6449842	-0.170907
0.8166623	0.47082186	-0.08660624	-0.29416996	0.38259375	0.31945032	-1.7495403	-1.3059317	-1.2659425	0.564215	0.78700197	0.16712528	-1.1033384	-1.641661	0.45103613	-0.631607	-1.0599089	-0.48258084	-0.23296969	1.2588098
-0.34053838	1.3849252	0.5673917	-1.1188973	-1.6754501	-0.1583394	0.7253476	1.8601831	-1.4380085	0.31843033	-0.14418611	-1.0310565	-1.5434979	0.9703445	-0.6501149	0.84871763	-0.7813308	0.71013445	-0.2313766	0.9947757
1.188788	0.23011798	-0.8802975	-2.0377188	2.4414742	1.2215098	2.768558	-0.56527454	0.6428074	0.53024894	-0.7995583	-1.1582601	-0.8093541	-0.97787255	-0.5163385	0.7452934	-0.51775205	0.34593993	-0.22025993	-0.2216126
0.15846139	-0.523918	0.11960602	-0.6946653	-0.37052247	-0.21538761	0.092235684	-1.8344047	-1.4781977	0.50380707	0.24303825	-0.7215135	-1.0366628	0.85947603	0.29641622	-0.24783523	-0.61749333	0.55874676	0.11473338	0.22706588
1.0459002	-0.21510011	-1.7959418	-0.73799706	0.02098531	-0.5745312	0.2786317	0.58432585	-0.46055385	-0.8705919	-2.2733018	-0.15340646	0.9163296	1.4233495	-0.083664574	-1.868858	-1.147694	1.1068641	-0.36004245	-0.12637648
-0.43594134	-0.7615546	1.2087216	1.5016012	-0.7115266	-0.79385793	0.75280946	-1.0882215	0.3325677	1.0286179	0.7650915	-0.33376983	-0.20457289	-1.3813324	1.9449401	-1.1105033	0.3923609	-0.88231397	0.22517456	0.4625149
0.110265404	0.65003645	1.5926926	0.5654442	0.43873248	-0.5861881	-0.9947889	-0.31556883	0.8523606	-0.49884066	-1.6077975	1.1348486	0.59919506	1.0988145	-0.6446396	1.1843547	2.3205655	0.2643419	0.11818574	-0.035156846
-0.9945484	-2.4575534	-0.2854733	-1.1250978	-0.8325107	-0.1132417	0.318393	0.42386213	2.4654086	0.05884866	-1.5194609	-0.03624303	-0.19331992	-0.18896021	0.30071846	-0.0931681	0.1627914	-0.8112197	-2.2975109	-1.379539
0.8095796	0.2127201	1.4441196	0.49976474	-1.062246	-0.5197341	-0.6915777	0.20795971	0.2809796	0.1628096	-0.51021296	-1.199984	-0.07705722	-0.13853927	-0.9118855	1.0161604	0.44726452	-2.7886531	1.7991145	1.5627152
-0.029980551	0.7878575	0.25020808	-0.45678708	0.062018774	1.7080686	-0.72944194	1.2706962	-0.5867119	0.59254146	-0.1424592	1.3691878	0.9316272	1.273049	1.2669035	0.5424301	-0.81789327	-1.261075	0.15209018	1.5530128
0.46337038	0.4024756	0.88870704	-1.1833861	-0.109559305	-0.0177637	-1.4624839	1.676187	0.53716594	-0.25375602	-0.25351554	1.1822096	0.43733722	-2.3757868	-1.3541633	-0.27372852	1.0140063	0.42127356	-0.6531701	-0.7829084
1.2872552	-0.15361781	-1.2460369	-0.3817765	-0.15367001	0.87254655	0.07470123	-0.84596086	1.4349996	1.1480197	0.021152563	-0.48076123	-1.897116	-0.9296622	0.7914057	-0.17730413	-0.597376	0.9961474	0.14940973	1.2827814
-1.2200334	0.6558198	-0.99782383	-1.0320877	-1.2432127	0.56663024	-0.17025551	1.1188911	-2.5160086	-1.7956051	-0.49814734	-0.46788093	1.2030566	-0.5762959	-0.6759787	1.821857	0.17940322	-0.5540385	-1.1666768	-0.64833355
-0.3385502	-0.65611064	0.2307945	0.21805899	1.1255802	0.5248022	-0.13442661	0.72666025	0.84579605	0.693229	0.6590902	-0.59062064	0.26171806	-0.576227	-1.4487488	0.17131077	-0.013947234	-0.07942081	0.67974764	0.37955043
-0.42994112	1.7443838	-0.37678018	0.31928915	0.59736764	0.037486717	-2.1789296	-0.060335413	-0.039889153	0.27951714	-0.45985025	-1.845207	-0.89848554	-0.66269267	0.36712718	-1.4907426	-0.28189465	-1.6420742	0.76050526	0.37581635
0.5021674	0.20419295	-0.5577325	0.66543144	1.4684309	1.4391105	-1.1437005	-0.5160951	-0.9408716	0.9709508	1.2037548	-2.9804277	-1.2375286	-0.2611172	-2.365686	1.2279328	-0.5056453	-0.5240096	0.12395182	-0.74277985
0.481428	-0.20990698	-0.15051652	-0.32331672	-1.3802248	1.9965743	-1.6957377	-1.4185568	-0.38862187	-0.08371773	-1.8648672	-0.512765	0.040597957	-0.89056575	0.6317727	0.42452723	-0.68061584	-2.0052307	-0.25102046	0.06204911
-0.49639988	-0.3367383	0.92686075	-0.1684575	0.3549099	-0.2920511	-0.1998858	-0.57376516	1.314331	-0.50343746	-1.6423589	1.6865869	0.09167011	-0.12960257	1.6833093	0.6900052	-1.4087524	-0.8212908	0.49267286	-0.78929573
0.84683096	-0.8566126	1.9619428	1.7681812	-0.3724564	-0.22059509	-1.6094363	1.3839508	-2.347316	-0.24003346	0.5412252	1.0270827	-0.99071807	-0.61309415	-0.29057392	-0.93679655	-0.14760265	-0.21590716	1.4343107	1.1081967
-0.67222637	-1.3777378	0.52674824	0.91402787	0.6663661	-0.57847106	-0.39740887	0.2013942	1.2082869	-0.911085	1.0631739	-0.33755437	1.1164619	0.3296153	-0.4936391	0.6680619	2.5378582	0.33588198	0.2136845	-0.19655627
-0.04796104	-0.7380019	0.0645667	0.033470504	0.69416314	0.71436286	-0.70258385	-1.0447719	-0.307749	0.11718381	-0.66907954	-1.3215052	-0.6760931	1.1012769	0.32967097	-0.6042071	0.17162415	0.6535749	-0.91567844	-1.1431516
-0.40124226	-1.638771	-0.8348804	0.38036582	0.25379753	1.287425	1.1665075	-1.1229712	1.0334481	-0.20514461	1.8370296	-2.2079508	-0.41180897	-1.1024569	-0.19040649	-0.042793356	-1.9033694	-0.5457201	0.20207615	0.5570284
-1.3668928	-0.7051988	-1.4719869	-0.502925	0.15534443	0.28236765	1.6022002	-0.7899981	1.8683698	-1.6233196	0.21513166	1.6390177	-0.4291359	0.15096155	0.4603552	-0.83666223	0.51499766	-1.2356819	1.4806288	-0.39877188
-1.1699207	0.6288477	1.6052641	-0.036067344	-0.19177848	1.325502	2.127361	0.021627922	0.37391627	-0.35311836	-0.7432111	-1.5040131	-1.095518	0.580811	0.054934457	-0.14308093	1.2954977	-2.028787	-1.5524375	2.0252464
0.7772467	-0.3531245	0.41555578	-2.4997795	-1.0380714	-0.8023124	-0.073979914	-1.2106861	0.64711004	0.8785906	1.6333553	1.7344201	0.21751311	0.42763832	0.17440255	0.21509843	-1.117502	-0.6727532	-0.34855187	-0.55748
0.51252174	-0.49090013	-1.8493342	0.968105	0.04669849	0.56357014	-1.0985125	-1.00236	-1.0349423	0.53307664	-0.71865684	-0.011668586	0.8078541	0.7966161	-0.529244	-0.83217	1.5112126	0.09637253	0.21124136	-0.47846177
-1.3827289	1.0830142	2.482284	2.6692324	-0.6356429	-0.5922579	-1.2509503	1.1555246	0.92052525	1.3273753	0.7352	-0.56408614	-0.14567886	0.8192252	-0.3954119	0.8765726	-2.5488896	0.31843385	0.01508675	-2.6431336
-0.044750586	0.7357639	0.28998223	-0.2340563	1.0445205	0.19179264	0.10596992	0.68060315	-0.028046481	0.32075533	-0.63899946	0.1386604	1.5470142	2.5887456	-0.8020608	0.9293811	0.60324454	1.3249333	-0.938439	-0.4094622
-0.64421844	-0.35818174	-0.7163041	0.85145336	-0.51604664	-0.8472904	1.4887345	-0.90221316	0.77953875	-1.1959579	-0.5471907	-0.5626724	-0.41221565	-0.5574829	-0.11167209	0.25556564	0.24732055	0.25095692	0.35051355	-0.581378
-1.1866148	-0.21425956	0.12609458	1.1642708	-0.55576307	-0.44780475	0.053866994	1.7149254	-0.29956323	1.1247041	0.98548573	0.6809284	-1.2632079	0.1251824	-0.20153083	1.2648759	-0.7995011	1.260911	-1.5812241	-0.6754194
0.43716854	1.3714062	0.06426329	-1.1376712	0.25172532	-0.9667529	-0.09789478	-0.06130558	1.0357703	0.73026156	0.2919356	0.63825405	-1.0689713	-1.5040953	0.71147466	-0.5225596	0.08258705	-0.5945632	0.254103	-0.29889446
